Receive time,Appliance,Source address,Destination address,Source Port,Destination port,Protocol,Application,Type,Rule,Egress interface,Ingress interface,From Zone,To Zone,Source country,Destination country,User,Packets Received,Packets Sent,Received Bytes,Transmitted Bytes,Session duration,Reverse Rate (Bps),Forward Rate (Bps)
2017-10-01T18:17:46Z,Branch01-OneEight,172.19.10.24,8.8.8.8,58917,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,107,62,7,15285.71,8857.14
2017-10-01T18:17:46Z,Branch01-OneEight,172.19.10.24,31.13.78.35,60713,443,tcp,facebook,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Ireland,unknown,11,11,1959,1811,1872,1046.47,967.41
2017-10-01T18:17:46Z,Branch01-OneEight,172.19.10.24,8.8.8.8,19990,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,88,72,8,11000,9000
2017-10-01T18:29:45Z,Branch01-OneEight,157.119.116.29,43.224.129.107,32524,23,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:17:46Z,Branch01-OneEight,172.19.10.24,138.108.140.100,60712,443,tcp,nielsen,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,11,10,5720,1800,2289,2498.91,786.37
2017-10-01T18:17:46Z,Branch01-OneEight,172.19.10.24,8.8.8.8,40868,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,120,59,7,17142.86,8428.57
2017-10-01T18:17:46Z,Branch01-OneEight,172.19.10.24,216.58.197.65,57940,443,udp,unknown_udp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,44,28,55108,3952,1427,38618.08,2769.45
2017-10-01T18:17:46Z,Branch01-OneEight,52.172.205.76,192.168.2.80,60171,161,udp,snmp,,R1,vni-0/2.0,vni-0/1.0,Intf-WAN1-Zone,Intf-LAN-Zone,United States,,unknown,1,1,213,178,6,35500,29666.67
2017-10-01T18:17:46Z,Branch01-OneEight,52.172.205.76,192.168.2.80,54972,161,udp,snmp,,R1,vni-0/2.0,vni-0/1.0,Intf-WAN1-Zone,Intf-LAN-Zone,United States,,unknown,1,1,154,140,3,51333.33,46666.67
2017-10-01T18:18:20Z,Branch01-OneEight,172.19.10.24,216.58.197.42,50447,443,udp,unknown_udp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,10,8,3182,2510,15042,211.54,166.87
2017-10-01T18:17:46Z,Branch01-OneEight,52.172.205.76,192.168.2.80,53475,161,udp,snmp,,R1,vni-0/2.0,vni-0/1.0,Intf-WAN1-Zone,Intf-LAN-Zone,United States,,unknown,1,1,211,178,3,70333.33,59333.33
2017-10-01T18:17:46Z,Branch01-OneEight,52.172.205.76,192.168.2.80,40899,161,udp,snmp,,R1,vni-0/2.0,vni-0/1.0,Intf-WAN1-Zone,Intf-LAN-Zone,United States,,unknown,1,1,190,178,4,47500,44500
2017-10-01T18:17:46Z,Branch01-OneEight,172.19.10.24,8.8.8.8,36261,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,146,64,8,18250,8000
2017-10-01T18:25:06Z,Branch01-OneEight,172.19.10.24,202.38.180.205,50448,443,udp,unknown_udp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,India,unknown,64605,32334,88639912,2254575,436384,203123.65,5166.49
2017-10-01T18:29:45Z,Branch01-OneEight,157.240.7.16,43.224.129.110,443,38451,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,United States,Japan,unknown,0,10,0,768,100956,0,7.61
2017-10-01T18:29:45Z,Branch01-OneEight,168.197.162.244,43.224.128.217,55502,23,tcp,unknown_tcp,,R1,vni-0/1.0,vni-0/1.0,Intf-WAN1-Zone,Intf-WAN1-Zone,,Japan,unknown,0,54,0,2478,38734,0,63.97
2017-10-01T18:17:46Z,Branch01-OneEight,172.19.10.24,8.8.8.8,58961,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,118,76,8,14750,9500
2017-10-01T18:18:20Z,Branch01-OneEight,172.19.10.24,216.58.197.34,58764,443,udp,unknown_udp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,6,6,1970,2302,15033,131.05,153.13
2017-10-01T18:17:46Z,Branch01-OneEight,172.19.10.24,202.38.180.7,58470,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,India,unknown,0,1,0,73,0,0,0
2017-10-01T18:18:20Z,Branch01-OneEight,172.19.10.24,216.58.197.66,58873,443,udp,unknown_udp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,10,9,2283,4059,20808,109.72,195.07
2017-10-01T18:17:46Z,Branch01-OneEight,172.19.10.24,8.8.8.8,5136,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,131,75,8,16375,9375
2017-10-01T18:17:46Z,Branch01-OneEight,172.19.10.24,172.217.26.162,60711,443,tcp,google_ads,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,9,11,4438,1062,7184,617.76,147.83
2017-10-01T18:18:20Z,Branch01-OneEight,172.19.10.24,172.217.26.206,64786,443,udp,unknown_udp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,90,83,40614,36172,42684,951.5,847.44
2017-10-01T18:17:46Z,Branch01-OneEight,172.19.10.24,8.8.8.8,58470,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,114,73,8,14250,9125
2017-10-01T18:29:45Z,Branch01-OneEight,212.114.227.238,43.224.129.107,57852,3391,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,Germany,Japan,unknown,0,1,0,44,0,0,0
2017-10-01T18:29:45Z,Branch01-OneEight,80.82.77.33,43.224.128.222,58022,50070,tcp,unknown_tcp,,R1,vni-0/1.0,vni-0/1.0,Intf-WAN1-Zone,Intf-WAN1-Zone,Netherlands,Japan,unknown,0,62,0,2846,35,0,81314.29
2017-10-01T18:29:45Z,Branch01-OneEight,188.141.94.229,43.224.128.216,64944,23,tcp,unknown_tcp,,R1,vni-0/1.0,vni-0/1.0,Intf-WAN1-Zone,Intf-WAN1-Zone,Ireland,Japan,unknown,0,122,0,5610,70,0,80142.86
2017-10-01T18:29:45Z,Branch01-OneEight,169.53.184.5,43.224.128.221,10000,3389,tcp,unknown_tcp,,R1,vni-0/1.0,vni-0/1.0,Intf-WAN1-Zone,Intf-WAN1-Zone,Switzerland,Japan,unknown,0,122,0,5606,85,0,65952.94
2017-10-01T18:17:13Z,Branch01-OneEight,172.19.10.25,54.251.250.54,35164,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,5,6,1789,497,155,11541.94,3206.45
2017-10-01T18:17:13Z,Branch01-OneEight,172.19.10.25,54.251.250.54,56044,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,5,6,1789,497,135,13251.85,3681.48
2017-10-01T18:17:13Z,Branch01-OneEight,172.19.10.27,202.38.180.7,51123,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,India,unknown,0,1,0,62,0,0,0
2017-10-01T18:17:13Z,Branch01-OneEight,172.19.10.27,172.217.26.195,43974,443,tcp,google_gen,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,22,14,24301,1568,203,119709.36,7724.14
2017-10-01T18:17:13Z,Branch01-OneEight,172.19.10.27,8.8.8.8,51123,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,78,62,8,9750,7750
2017-10-01T18:29:45Z,Branch01-OneEight,181.49.150.82,43.224.128.222,10644,23,tcp,unknown_tcp,,R1,vni-0/1.0,vni-0/1.0,Intf-WAN1-Zone,Intf-WAN1-Zone,Colombia,Japan,unknown,0,119,0,5468,67,0,81611.94
2017-10-01T18:29:45Z,Branch01-OneEight,104.236.185.104,43.224.128.222,35200,515,tcp,unknown_tcp,,R1,vni-0/1.0,vni-0/1.0,Intf-WAN1-Zone,Intf-WAN1-Zone,,Japan,unknown,0,125,0,5744,70,0,82057.14
2017-10-01T18:29:45Z,Branch01-OneEight,104.236.185.104,43.224.128.223,45558,515,tcp,unknown_tcp,,R1,vni-0/1.0,vni-0/1.0,Intf-WAN1-Zone,Intf-WAN1-Zone,,Japan,unknown,0,125,0,5744,71,0,80901.41
2017-10-01T18:29:45Z,Branch01-OneEight,180.97.106.163,43.224.129.102,56991,21,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,China,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:17:13Z,Branch01-OneEight,192.168.2.80,46.4.89.107,35634,80,tcp,http,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Germany,unknown,5,6,1428,486,840,1700,578.57
2017-10-01T18:17:13Z,Branch01-OneEight,192.168.2.80,46.4.89.107,35633,80,tcp,http,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Germany,unknown,5,6,1428,486,841,1697.98,577.88
2017-10-01T18:17:13Z,Branch01-OneEight,192.168.2.80,46.4.89.107,35632,80,tcp,http,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Germany,unknown,5,6,1428,486,850,1680,571.76
2017-10-01T18:17:13Z,Branch01-OneEight,192.168.2.80,46.4.89.107,35631,80,tcp,http,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Germany,unknown,5,6,1428,486,851,1678.03,571.09
2017-10-01T18:17:13Z,Branch01-OneEight,192.168.2.80,46.4.89.107,35630,80,tcp,http,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Germany,unknown,5,6,1428,486,864,1652.78,562.5
2017-10-01T18:29:45Z,Branch01-OneEight,104.236.185.104,43.224.129.110,36331,515,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:29:45Z,Branch01-OneEight,58.59.6.60,43.224.129.96,52582,1433,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,China,Japan,unknown,0,1,0,44,0,0,0
2017-10-01T18:29:45Z,Branch01-OneEight,222.190.202.31,43.224.128.216,8770,23,tcp,unknown_tcp,,R1,vni-0/1.0,vni-0/1.0,Intf-WAN1-Zone,Intf-WAN1-Zone,China,Japan,unknown,0,121,0,5560,68,0,81764.71
2017-10-01T18:17:13Z,Branch01-OneEight,172.19.10.24,54.251.250.54,38290,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,5,6,1789,497,154,11616.88,3227.27
2017-10-01T18:17:13Z,Branch01-OneEight,172.19.10.24,54.251.250.54,48178,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,5,6,1789,497,137,13058.39,3627.74
2017-10-01T18:29:45Z,Branch01-OneEight,128.69.118.71,43.224.129.104,55892,445,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,Russia,Japan,unknown,0,1,0,48,0,0,0
2017-10-01T18:29:45Z,Branch01-OneEight,169.1.33.110,43.224.128.223,18130,23,tcp,unknown_tcp,,R1,vni-0/1.0,vni-0/1.0,Intf-WAN1-Zone,Intf-WAN1-Zone,,Japan,unknown,0,26,0,1190,19,0,62631.58
2017-10-01T18:17:13Z,Branch01-OneEight,172.19.10.27,202.38.180.7,12350,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,India,unknown,0,1,0,73,0,0,0
2017-10-01T18:17:13Z,Branch01-OneEight,172.19.10.27,202.38.180.7,17092,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,India,unknown,0,1,0,100,0,0,0
2017-10-01T18:17:13Z,Branch01-OneEight,172.19.10.27,8.8.8.8,17092,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,2,3,320,388,11,29090.91,35272.73
2017-10-01T18:17:13Z,Branch01-OneEight,172.19.10.27,172.217.26.195,49352,443,tcp,google_gen,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,26,18,28867,1740,506,57049.41,3438.74
2017-10-01T18:17:13Z,Branch01-OneEight,172.19.10.27,8.8.8.8,42626,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,128,68,8,16000,8500
2017-10-01T18:17:13Z,Branch01-OneEight,172.19.10.27,8.8.8.8,30765,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,175,115,8,21875,14375
2017-10-01T18:17:13Z,Branch01-OneEight,172.19.10.27,8.8.8.8,12350,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,2,3,266,307,11,24181.82,27909.09
2017-10-01T18:17:13Z,Branch01-OneEight,172.19.10.27,8.8.8.8,58633,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,78,62,8,9750,7750
2017-10-01T18:29:45Z,Branch01-OneEight,119.39.65.74,43.224.129.98,45658,1433,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,China,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:17:13Z,Branch01-OneEight,172.19.10.27,202.38.180.7,58633,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,India,unknown,0,1,0,62,0,0,0
2017-10-01T18:29:45Z,Branch01-OneEight,184.91.27.24,43.224.129.100,25676,23,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,United States,Japan,unknown,0,1,0,44,0,0,0
2017-10-01T18:29:45Z,Branch01-OneEight,183.60.48.25,43.224.129.108,12212,5900,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,China,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:29:45Z,Branch01-OneEight,183.60.48.25,43.224.129.102,12212,5900,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,China,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:29:45Z,Branch01-OneEight,183.60.48.25,43.224.129.100,12212,5900,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,China,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:29:45Z,Branch01-OneEight,183.60.48.25,43.224.129.106,12212,5900,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,China,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:29:45Z,Branch01-OneEight,183.60.48.25,43.224.129.104,12212,5900,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,China,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:29:45Z,Branch01-OneEight,183.60.48.25,43.224.129.98,12212,5900,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,China,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:17:13Z,Branch01-OneEight,172.19.10.18,54.251.250.54,59612,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,7,10,2309,1292,297,7774.41,4350.17
2017-10-01T18:29:45Z,Branch01-OneEight,125.212.217.215,43.224.129.110,58022,3128,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,Vietnam,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:17:13Z,Branch01-OneEight,172.19.10.18,54.251.250.54,46702,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,7,10,2206,1052,269,8200.74,3910.78
2017-10-01T18:16:39Z,Branch01-OneEight,172.19.10.31,54.251.250.54,53961,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,5,6,1789,497,141,12687.94,3524.82
2017-10-01T18:16:39Z,Branch01-OneEight,172.19.10.27,54.251.250.54,36362,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,8,10,2258,1052,286,7895.1,3678.32
2017-10-01T18:16:39Z,Branch01-OneEight,172.19.10.31,54.251.250.54,51781,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,5,6,1789,497,152,11769.74,3269.74
2017-10-01T18:16:39Z,Branch01-OneEight,172.19.10.27,54.251.250.54,49705,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,8,10,2361,1292,276,8554.35,4681.16
2017-10-01T18:16:39Z,Branch01-OneEight,52.172.205.76,192.168.2.80,44142,161,udp,snmp,,R1,vni-0/2.0,vni-0/1.0,Intf-WAN1-Zone,Intf-LAN-Zone,United States,,unknown,1,1,190,178,6,31666.67,29666.67
2017-10-01T18:16:39Z,Branch01-OneEight,52.172.205.76,192.168.2.80,58681,161,udp,snmp,,R1,vni-0/2.0,vni-0/1.0,Intf-WAN1-Zone,Intf-LAN-Zone,United States,,unknown,1,1,211,178,5,42200,35600
2017-10-01T18:16:39Z,Branch01-OneEight,52.172.205.76,192.168.2.80,56492,161,udp,snmp,,R1,vni-0/2.0,vni-0/1.0,Intf-WAN1-Zone,Intf-LAN-Zone,United States,,unknown,1,1,154,140,4,38500,35000
2017-10-01T18:16:39Z,Branch01-OneEight,52.172.205.76,192.168.2.80,44834,161,udp,snmp,,R1,vni-0/2.0,vni-0/1.0,Intf-WAN1-Zone,Intf-LAN-Zone,United States,,unknown,1,1,213,178,5,42600,35600
2017-10-01T18:29:45Z,Branch01-OneEight,80.211.140.184,43.224.129.111,43534,36,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,Denmark,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:29:45Z,Branch01-OneEight,77.72.82.16,43.224.129.104,42564,3389,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,Russia,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:29:45Z,Branch01-OneEight,77.72.82.16,43.224.129.96,42564,3389,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,Russia,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:16:39Z,Branch01-OneEight,172.19.10.27,216.58.196.110,51282,443,udp,unknown_udp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,5,7,2055,4666,132,15568.18,35348.48
2017-10-01T18:16:39Z,Branch01-OneEight,192.168.2.80,52.172.205.76,47143,1813,udp,unknown_udp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,48,187,30,1600,6233.33
2017-10-01T18:16:39Z,Branch01-OneEight,192.168.2.80,123.108.200.124,123,123,udp,ntp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,India,unknown,1,1,76,76,52,1461.54,1461.54
2017-10-01T18:29:45Z,Branch01-OneEight,186.250.250.24,43.224.129.104,64437,23,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,Brazil,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:16:39Z,Branch01-OneEight,172.19.10.6,8.8.8.8,56716,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,112,72,7,16000,10285.71
2017-10-01T18:16:39Z,Branch01-OneEight,172.19.10.6,8.8.8.8,61377,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,112,72,8,14000,9000
2017-10-01T18:29:45Z,Branch01-OneEight,70.137.71.209,43.224.128.219,20047,23,tcp,unknown_tcp,,R1,vni-0/1.0,vni-0/1.0,Intf-WAN1-Zone,Intf-WAN1-Zone,United States,Japan,unknown,0,27,0,1236,14,0,88285.71
2017-10-01T18:16:39Z,Branch01-OneEight,172.19.10.6,255.255.255.0,38888,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,,unknown,0,1,0,72,0,0,0
2017-10-01T18:16:39Z,Branch01-OneEight,172.19.10.6,255.255.255.0,63494,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,,unknown,0,1,0,72,0,0,0
2017-10-01T18:16:39Z,Branch01-OneEight,172.19.10.25,54.251.250.54,33270,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,5,6,1789,497,139,12870.5,3575.54
2017-10-01T18:16:39Z,Branch01-OneEight,172.19.10.25,54.251.250.54,59251,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,5,6,1789,497,151,11847.68,3291.39
2017-10-01T18:24:32Z,Branch01-OneEight,172.19.10.24,172.217.27.110,64780,443,udp,unknown_udp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,113,113,9251,28511,490041,18.88,58.18
2017-10-01T18:16:39Z,Branch01-OneEight,172.19.10.24,202.38.180.7,1350,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,India,unknown,0,1,0,59,0,0,0
2017-10-01T18:16:39Z,Branch01-OneEight,172.19.10.24,8.8.8.8,1350,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,110,59,7,15714.29,8428.57
2017-10-01T18:16:39Z,Branch01-OneEight,172.19.10.27,172.217.26.195,43889,443,tcp,google_gen,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,27,13,28879,1522,193,149632.12,7886.01
2017-10-01T18:15:48Z,Branch01-OneEight,192.172.226.137,43.224.129.97,8,8,icmp,icmp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,United States,Japan,unknown,0,1,0,30,0,0,0
2017-10-01T18:29:45Z,Branch01-OneEight,5.188.10.15,43.224.129.98,59768,3397,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,Russia,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:29:45Z,Branch01-OneEight,80.82.77.33,43.224.129.102,51306,9418,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,Netherlands,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:16:05Z,Branch01-OneEight,172.19.10.31,8.8.8.8,15239,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,179,65,8,22375,8125
2017-10-01T18:29:45Z,Branch01-OneEight,104.236.185.104,43.224.128.221,41158,515,tcp,unknown_tcp,,R1,vni-0/1.0,vni-0/1.0,Intf-WAN1-Zone,Intf-WAN1-Zone,,Japan,unknown,0,125,0,5744,74,0,77621.62
2017-10-01T18:16:05Z,Branch01-OneEight,172.19.10.31,216.58.220.42,56030,443,tcp,google_play,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,6,6,3610,512,89,40561.8,5752.81
2017-10-01T18:16:05Z,Branch01-OneEight,172.19.10.27,216.58.196.110,51276,443,udp,unknown_udp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,5,7,1973,4665,200,9865,23325
2017-10-01T18:29:45Z,Branch01-OneEight,43.249.57.255,43.224.128.217,54077,1433,tcp,unknown_tcp,,R1,vni-0/1.0,vni-0/1.0,Intf-WAN1-Zone,Intf-WAN1-Zone,Japan,Japan,unknown,0,123,0,5652,68,0,83117.65
2017-10-01T18:16:05Z,Branch01-OneEight,192.168.2.80,52.172.205.76,48770,1813,udp,unknown_udp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,48,186,30,1600,6200
2017-10-01T18:16:05Z,Branch01-OneEight,172.19.10.24,54.251.250.54,37817,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,5,6,1789,497,139,12870.5,3575.54
2017-10-01T18:16:05Z,Branch01-OneEight,172.19.10.24,54.251.250.54,55690,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,5,6,1789,497,154,11616.88,3227.27
2017-10-01T18:16:05Z,Branch01-OneEight,172.19.10.6,8.8.8.8,53018,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,125,61,114,1096.49,535.09
2017-10-01T18:16:05Z,Branch01-OneEight,172.19.10.31,202.38.180.7,20606,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,India,unknown,0,1,0,65,0,0,0
2017-10-01T18:29:45Z,Branch01-OneEight,188.165.80.64,43.224.129.111,9987,44941,tcp,unknown_tcp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,France,Japan,unknown,0,1,0,40,0,0,0
2017-10-01T18:16:05Z,Branch01-OneEight,172.19.10.27,172.217.26.195,37443,443,tcp,google_gen,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,15,12,12792,1474,192,66625,7677.08
